"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date"
156183,"rs9834970","alt","296.1","Bipolar","psychiatric","EUR","BioVU_EUR",1945,29264,1.03829650136258,0.26050879631734,0.972503581343035,1.10854051894901,0,0,0.463517201778385,"overlap",1.03829650136258,0.972503581343035,1.10854051894901,"GCST012465",18.1549019599857,1.086543,1.06383,1.111111,0.488200008869171,2,2016-06-21
210125,"rs7374540","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.04868290933192,0.0207564478030484,1.00727092784654,1.09179746374295,0,1,0.354408070042274,"overlap",1.04868290933192,1.00727092784654,1.09179746374295,"GCST006414",11.1549019599857,1.05,1.03,1.06,0.634299993515015,1,2018-07-30
213673,"rs6790396","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.08655777350345,4.87121888005537e-05,1.04389233342805,1.13096701389095,0,1,0.756840963588794,"overlap",1.08655777350345,1.04389233342805,1.13096701389095,"GCST006414",19.698970004336,1.06,1.05,1.08,0.604600012302399,2,2018-06-11
222396,"rs35470271","alt","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,1.03210921011554,0.453732745106489,0.950207853711749,1.12106989796411,0,0,0.295678449807389,"overlap",1.03210921011554,0.950207853711749,1.12106989796411,"GCST007992",8.69897000433602,1.09,1.06,1.13,0.162800014019012,1,2019-05-14
278162,"rs1052501","ref","204.4","Multiple myeloma","neoplasms","EUR","BioVU_EUR",257,59273,0.824545909013709,0.0854550821465677,0.661810374801942,1.02729721678163,0,0,0.353836685398118,"overlap",1.21278874719803,0.973428121544855,1.51100683530274,"GCST001331",7.69897000433602,1.32,1.2,1.45,0.171200007200241,1,2011-11-27
96018,"rs6599192","ref","204.4","Multiple myeloma","neoplasms","EUR","BioVU_EUR",257,59273,0.838316087984663,0.117369403604344,0.672266707596119,1.04537954272178,0,0,0.35562649689973,"overlap",1.19286748081387,0.956590366591995,1.48750486778645,"GCST004483",17.0457574905607,1.26,1.2,1.33,0.172600001096725,1,2016-07-01
37945,"rs74652506","alt","530.11","GERD","digestive","EUR","BioVU_EUR",13602,35962,1.00839506910677,0.701495634074044,0.966196714078205,1.05243642478019,0,0,0.327256729684613,"overlap",1.00839506910677,0.966196714078205,1.05243642478019,"GCST008832",7.52287874528034,1.046551,1.03,1.06,0.1560999751091,1,2019-09-16
219904,"rs4346585","alt","296.22","Major depressive disorder","psychiatric","EUR","BioVU_EUR",6883,29264,1.01261662983951,0.545686319535519,0.97226111127921,1.05464717978735,0,0,0.0784711707157272,"overlap",1.01261662983951,0.97226111127921,1.05464717978735,"GCST007342",11.301029995664,1.01626,1.01,1.02,0.331300020217896,1,2019-02-04
278050,"rs13098911","alt","557.1","Celiac disease","digestive","EUR","BioVU_EUR",347,31734,1.20313999275525,0.180586759608975,0.917801740109489,1.57718794692459,0,0,0.368527800142993,"overlap",1.20313999275525,0.917801740109489,1.57718794692459,"GCST000612",16.5228787452803,1.3,1.23,1.39,0.0911999940872192,1,2010-02-28
199790,"rs13096142","alt","557.1","Celiac disease","digestive","EUR","BioVU_EUR",347,31734,1.21153853386423,0.0202486263534347,1.03034993548732,1.42458942198473,0,1,0.50074908195408,"overlap",1.21153853386423,1.03034993548732,1.42458942198473,"GCST002520",7.39794000867204,1.3,1.18,1.43,0.279900014400482,1,2014-07-07
64830,"rs11926707","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.00312434599429,0.846144763834619,0.972009365024263,1.035235348274,1,0,1,"PGRM_greater",1.00312434599429,0.972009365024263,1.035235348274,"GCST009379",7.69897000433602,1.27,1.17,1.38,0.621300011873245,1,2018-10-08
16035,"rs6762644","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,1.08503143408184,0.0039534225997448,1.02645004204371,1.14695617392313,0,1,0.18286282198676,"overlap",1.08503143408184,1.02645004204371,1.14695617392313,"GCST004988",17.397940008672,1.05,1.03,1.07,0.380699992179871,3,2013-04-01
247550,"rs9868809","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.04827873643756,0.326694963667124,0.954019114700898,1.15185145908912,0,0,0.666885699607117,"overlap",1.04827873643756,0.954019114700898,1.15185145908912,"GCST003043",17.0969100130081,1.14707,1.12,1.18,0.104300022125244,1,2015-07-20
250878,"rs9868809","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.03318763351099,0.536083706460141,0.931675367513849,1.14576034020152,0,0,0.381727846371531,"overlap",1.03318763351099,0.931675367513849,1.14576034020152,"GCST003044",9,1.124087,1.09,1.16,0.104300022125244,1,2015-07-20
304355,"rs9868809","alt","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,1.06212664610501,0.373794970248408,0.930017152660559,1.2130023722025,0,0,0.390434007057679,"overlap",1.06212664610501,0.930017152660559,1.2130023722025,"GCST003045",12.5228787452803,1.15702,1.12,1.2,0.104300022125244,1,2015-07-20
218622,"rs9821797","alt","305.21","Anorexia nervosa","psychiatric","EUR","BioVU_EUR",115,29264,0.851416827610704,0.457797635473505,0.556845243531195,1.30181701785169,0,0,0.0909046693001359,"overlap",0.851416827610704,0.556845243531195,1.30181701785169,"GCST008465",14.1549019599857,1.17,1.13,1.21,0.112299978733063,1,2019-07-15
42318,"rs12497850","alt","332","Parkinson's disease","neurological","EUR","BioVU_EUR",679,46106,1.11672621702116,0.0589915526084576,0.995816215840009,1.25231686725491,0,0,0.103971937553822,"overlap",1.11672621702116,0.995816215840009,1.25231686725491,"GCST004902",8.04575749056067,1.075269,1.04,1.1,0.640599995851517,1,2017-09-11
121346,"rs34290943","ref","411.2","Myocardial infarction","circulatory system","EUR","BioVU_EUR",4804,43081,0.943853351059468,0.113881687825142,0.878604394626033,1.01394797676305,0,0,0.317663190825781,"overlap",1.05948662350725,0.986243893096392,1.13816867536343,"GCST011365",9.09691001300806,1.08,1.05,1.1,0.875100016593933,1,2021-02-03
36146,"rs7623687","ref","411.4","Coronary atherosclerosis","circulatory system","EUR","BioVU_EUR",11709,43081,0.938642673253407,0.0112150966800292,0.893812317395583,0.985721555750688,0,1,0.677842020515733,"overlap",1.06536814114142,1.01448527138928,1.11880310948705,"GCST004787",9.39794000867204,1.076,1.052,1.101,0.85259997844696,2,2017-07-17
82346,"rs9822268","alt","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,1.20760825799273,3.30930622413927e-05,1.104698903332,1.32010423869675,1,1,0.8947819912418,"overlap",1.20760825799273,1.104698903332,1.32010423869675,"GCST000964",16.698970004336,1.21,1.16,1.26,0.281300008296967,1,2011-02-06
21861,"rs3197999","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.19387905086924,4.50004716459944e-08,1.1204297193133,1.27214332459693,1,1,0.984151484474409,"overlap",1.19387905086924,1.1204297193133,1.27214332459693,"GCST001725",47,1.18,1.144,1.216,0.274500012397766,1,2012-11-01
252237,"rs3197999","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.19913871359035,2.82933297633798e-07,1.11882687742945,1.2852155087075,1,1,0.95638871988135,"overlap",1.19913871359035,1.11882687742945,1.2852155087075,"GCST003044",32.698970004336,1.167791,1.14,1.19,0.274500012397766,2,2010-11-21
304317,"rs3197999","alt","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,1.21376421340986,2.21554663353466e-05,1.10984141998965,1.3274180790335,1,1,0.890712617233476,"overlap",1.21376421340986,1.10984141998965,1.3274180790335,"GCST003045",36.698970004336,1.186577,1.16,1.21,0.274500012397766,1,2015-07-20
18630,"rs3197999","alt","575.1","Cholangitis","digestive","EUR","BioVU_EUR",324,55677,1.16890315598439,0.0664305402778555,0.989473750476228,1.38086996993367,0,0,0.756216778260623,"overlap",1.16890315598439,0.989473750476228,1.38086996993367,"GCST006670",25.698970004336,1.33,1.26,1.4,0.274500012397766,3,2010-12-12
37957,"rs7613875","alt","530.11","GERD","digestive","EUR","BioVU_EUR",13602,35962,1.0309396762675,0.0368326884747383,1.00186490593929,1.06085821531604,0,1,0.283845375714156,"overlap",1.0309396762675,1.00186490593929,1.06085821531604,"GCST008832",7.52287874528034,1.031692,1.02,1.04,0.534000009298325,1,2019-09-16
144425,"rs353548","alt","153.2","Colon cancer","neoplasms","EUR","BioVU_EUR",1680,48577,0.961613076290328,0.618462319864091,0.824326986371244,1.12176323689602,0,0,0.192355687739268,"overlap",0.961613076290328,0.824326986371244,1.12176323689602,"GCST012203",8,1.15,1.1,1.21,0.955789998173714,1,2021-02-25
155870,"rs2336147","ref","296.1","Bipolar","psychiatric","EUR","BioVU_EUR",1945,29264,1.00727003337302,0.827578113812746,0.943707134986591,1.0751141773933,0,0,0.313401086802145,"overlap",0.992782438539668,0.930133767210269,1.05965077821967,"GCST012465",12.397940008672,1.07004,1.05,1.09,0.490000009536743,1,2021-05-17
171798,"rs2577831","alt","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.02034559643229,0.806495616801201,0.868471891211148,1.19877816046168,0,0,0.0900092974473492,"overlap",1.02034559643229,0.868471891211148,1.19877816046168,"GCST007201",9.04575749056067,1.0689,1.05,1.09,0.493499994277954,1,2018-10-03
194421,"rs11177","alt","740","Osteoarthrosis","musculoskeletal","EUR","BioVU_EUR",11899,45029,1.0402874245914,0.0138890794192773,1.00806228697189,1.07354271630756,1,1,0.975901013156513,"overlap",1.0402874245914,1.00806228697189,1.07354271630756,"GCST001592",8.30102999566398,1.09,1.06,1.12,0.407500028610229,1,2012-07-03
171629,"rs3617","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.01082536743878,0.896247959501232,0.859791933965259,1.18838975232702,0,0,0.0896433586061826,"overlap",0.989290566118053,0.841474775461393,1.16307208813662,"GCST007201",10,1.073,1.05,1.09,0.538699984550476,1,2018-10-03
98563,"rs4687552","ref","295.1","Schizophrenia","psychiatric","EUR","BioVU_EUR",299,29264,1.01511173377753,0.862460429607932,0.856683112830056,1.20283896883262,0,0,0.102906411752335,"overlap",0.985113231110732,0.831366480394729,1.16729276557874,"GCST002149",8,1.086,1.06,1.11,0.630999982357025,1,2013-08-25
178038,"rs2581778","alt","274.1","Gout","metabolic/heme","EUR","BioVU_EUR",2577,58529,1.0459171565133,0.125831882944796,0.987490715505203,1.10780048977898,1,0,0.976488622808684,"PGRM_greater",1.0459171565133,0.987490715505203,1.10780048977898,"GCST012338",13.397940008672,1.16,1.12,1.2,0.417500019073486,1,2021-04-08
168368,"rs9847710","alt","455","Hemorrhoids","circulatory system","EUR","BioVU_EUR",2335,41750,1.0417441317448,0.182644951730103,0.980933342309148,1.1063247513537,0,0,0.162164451258841,"overlap",1.0417441317448,0.980933342309148,1.1063247513537,"GCST90014033",23,1.04,1.03,1.05,0.407500028610229,1,2021-04-22
196443,"rs9847710","alt","555.2","Ulcerative colitis","digestive","EUR","BioVU_EUR",1156,31734,1.08440770780788,0.0599075741488852,0.996625156734379,1.17992212900417,0,0,0.094915049287609,"overlap",1.08440770780788,0.996625156734379,1.17992212900417,"GCST001728",8,1.064,1.027,1.102,0.407500028610229,1,2012-11-01
223819,"rs9831861","alt","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,0.981203966605325,0.542553020862188,0.923073102193768,1.04299564335039,0,0,0.34541340140443,"PGRM_greater",0.981203966605325,0.923073102193768,1.04299564335039,"GCST007992",9.39794000867204,1.07,1.05,1.09,0.592299997806549,1,2019-05-14
64833,"rs2581787","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.02278726642416,0.152101982411778,0.991730388630694,1.05481671667214,0,0,0.253118900105349,"overlap",1.02278726642416,0.991730388630694,1.05481671667214,"GCST009379",7.69897000433602,1.04,1.02,1.05,0.584600001573563,1,2018-10-08
105871,"rs2581828","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.957762387004625,0.198306105281497,0.896812988436488,1.02285404179977,0,0,0.533187377728882,"overlap",1.04410030459379,0.977656595305077,1.11505967564476,"GCST004132",8.22184874961636,1.1,1.07,1.13,0.386900007724762,1,2017-01-09
64834,"rs76263492","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.956185054559594,0.232514895553904,0.888380111488462,1.02916515885442,0,0,0.362466270954571,"PGRM_greater",0.956185054559594,0.888380111488462,1.02916515885442,"GCST009379",8.22184874961636,1.09,1.06,1.13,0.0443999767303467,1,2018-10-08
211993,"rs180977001","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","BioVU_EUR",1001,49803,1.04235981768521,0.630862991321821,0.880086522354544,1.23455360572724,0,0,0.466240519804742,"overlap",1.04235981768521,0.880086522354544,1.23455360572724,"GCST007400",7.69897000433602,1.27,1.17,1.39,0.0719000101089478,1,2017-07-17
151420,"rs2886671","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.957969666788894,0.126617788154117,0.906619469795378,1.01222829760621,0,0,0.109710620525128,"overlap",1.04387438837389,0.98791942723284,1.10299859347351,"GCST010098",7.39794000867204,1.030928,1.02,1.05,0.587300002574921,1,2020-05-18
219906,"rs141954845","alt","296.22","Major depressive disorder","psychiatric","EUR","BioVU_EUR",6883,29264,1.00407116598891,0.835794247038615,0.966228303273551,1.04339616522795,0,0,0.111114454710508,"overlap",1.00407116598891,0.966228303273551,1.04339616522795,"GCST007342",15,1.018,1.014,1.022,0.402400016784668,1,2019-02-04
64835,"rs3774723","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.989007101752515,0.615703790068543,0.947227919532117,1.03262902955823,0,0,0.710450480668495,"overlap",1.01111508524864,0.968401983070155,1.0557121252232,"GCST009379",12.698970004336,1.07,1.05,1.09,0.811900019645691,1,2018-10-08
16037,"rs1053338","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,1.0956194002895,0.0198145172574617,1.01460323178775,1.18310471786653,0,1,0.0766118522055537,"overlap",1.0956194002895,1.01460323178775,1.18310471786653,"GCST004988",10.301029995664,1.05,1.02,1.07,0.124000012874603,2,2015-04-01
64837,"rs9860730","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.987761217404659,0.46849847735223,0.955416208491725,1.02120124605065,0,0,0.657068201721517,"overlap",1.01239042632945,0.979238914824436,1.04666426120053,"GCST009379",14.301029995664,1.06,1.04,1.07,0.705399990081787,1,2018-10-08
396,"rs6795735","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.987992495492969,0.445549207619616,0.957799218988813,1.01913757267516,1,0,0.965288019788086,"PGRM_greater",1.01215343695606,0.981221796557922,1.044060153918,"GCST005047",10.1549019599857,1.08,1.06,1.11,0.601300001144409,1,2012-09-01
83108,"rs6795735","alt","362.29","Macular degeneration (senile) of retina NOS","sense organs","EUR","BioVU_EUR",435,54945,1.0360124239184,0.617216199078682,0.901802141777217,1.19019648855351,0,0,0.160859835191603,"overlap",1.0360124239184,0.901802141777217,1.19019648855351,"GCST001884",8.30102999566398,1.1,1.07,1.14,0.398699998855591,1,2013-03-03
82442,"rs4607103","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.992323310567054,0.671242727065738,0.957631757609901,1.02827161366539,1,0,0.904740216319255,"PGRM_greater",1.00773607689268,0.972505694711719,1.04424272905886,"GCST000167",8,1.09,1.06,1.12,0.762700021266937,1,2008-03-30
89609,"rs332388","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.01326042657297,0.524708460346467,0.97295620016305,1.05523423550492,0,0,0.371401340357185,"overlap",1.01326042657297,0.97295620016305,1.05523423550492,"GCST006061",9.09691001300806,1.05,1.03,1.06,0.423399984836578,1,2018-06-11
25370,"rs812481","alt","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,1.00439185005194,0.886687776653308,0.945640275162922,1.06679359471757,0,0,0.353604423614384,"overlap",1.00439185005194,0.945640275162922,1.06679359471757,"GCST003017",7.52287874528034,1.09,1.05,1.12,0.547699987888336,1,2015-07-07
155873,"rs115694474","ref","296.1","Bipolar","psychiatric","EUR","BioVU_EUR",1945,29264,1.02918017139741,0.49731844177171,0.94715107036598,1.11831349648195,0,0,0.213353142537637,"overlap",0.971647169068765,0.894203640701693,1.0557977827271,"GCST012465",7.69897000433602,1.06844,1.05,1.09,0.802699983119965,1,2021-05-17
168369,"rs2597301","ref","455","Hemorrhoids","circulatory system","EUR","BioVU_EUR",2335,41750,0.970128915978468,0.350212214784469,0.910325695498292,1.03386086789783,0,0,0.0952333175664954,"overlap",1.03079083978381,0.967248138555935,1.09850793506672,"GCST90014033",13.2218487496164,1.03,1.02,1.04,0.331900000572205,1,2021-04-22
37966,"rs4676893","ref","530.11","GERD","digestive","EUR","BioVU_EUR",13602,35962,0.988515869635393,0.462125143869936,0.958546863824906,1.01942185760415,0,0,0.425824775900767,"overlap",1.01161754779804,0.980948164433324,1.0432458106531,"GCST008832",9.69897000433602,1.039459,1.0272,1.0516,0.32820001244545,1,2019-09-16
102061,"rs2593855","ref","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,0.939736243102724,0.0525812168928937,0.882492193391138,1.0006935055225,0,0,0.441148786628123,"overlap",1.06412837361503,0.9993069750941,1.13315449982318,"GCST004131",8.52287874528034,1.09,1.06,1.11,0.68419998884201,1,2017-01-09
111900,"rs17718444","ref","471","Nasal polyps","respiratory","EUR","BioVU_EUR",260,41565,0.883053050584526,0.199303442589156,0.730312289818698,1.06773869345704,0,0,0.214924764207281,"overlap",1.13243479464576,0.936558734948791,1.36927724473629,"GCST007443",11,1.176471,1.12,1.23,0.678300023078918,1,2019-01-14
38008,"rs35540156","alt","172.21","Basal cell carcinoma","neoplasms","EUR","BioVU_EUR",1643,50490,1.06362169171623,0.0865997472848564,0.991172058729378,1.14136702414669,0,0,0.680773589246241,"overlap",1.06362169171623,0.991172058729378,1.14136702414669,"GCST008871",36.698970004336,1.111111,1.09,1.14,0.474500000476837,1,2019-06-07
101019,"rs36023390","ref","575.1","Cholangitis","digestive","EUR","BioVU_EUR",324,55677,1.0695303885088,0.408406646562746,0.911971560211344,1.2543102239709,0,0,0.208610342508241,"PGRM_greater",0.934989796217251,0.797250935924126,1.09652542209568,"GCST004030",7.69897000433602,1.16,1.1,1.22,0.620100021362305,1,2016-12-19
144712,"rs73121433","alt","318","Tobacco use disorder","psychiatric","EUR","BioVU_EUR",12177,40600,1.02272629087275,0.240155847359196,0.985087016636786,1.0618037273635,0,0,0.325415434590852,"overlap",1.02272629087275,0.985087016636786,1.0618037273635,"GCST010018",7.69897000433602,1.039,1.03,1.05,0.164900004863739,1,2020-03-30
